Portal,Report Name,Table,Columns In the Table,Data Type,Description
SC,Sponsored Products: placements,ads_sponsored_products_placement,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Products: placements,ads_sponsored_products_placement,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Products: placements,ads_sponsored_products_placement,currency,Character Varying,Currency used for the purchase
SC,Sponsored Products: placements,ads_sponsored_products_placement,date,timestamp with time zone,Date the ad is running
SC,Sponsored Products: placements,ads_sponsored_products_placement,id,Integer ,Unique number assigned to every line in the table
SC,Sponsored Products: placements,ads_sponsored_products_placement,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Products: placements,ads_sponsored_products_placement,placement,Character Varying,"Which real estate did you ad show up in: Product pages, search pages"
SC,Sponsored Products: placements,ads_sponsored_products_placement,portfolio_name,Character Varying,Name of portfolio containing advertising campaigns
SC,Sponsored Products: placements,ads_sponsored_products_placement,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Products: placements,ads_sponsored_products_placement,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Products: placements,ads_sponsored_products_placement,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,_revision,Integer,Number of times the record has changed
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,7_day_other_sku_orders,Integer,Total number of other SKU orders that were purchased through the ad over a 7 day period  
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,7_day_other_sku_sales,Double Precision,Total number of other SKU sales that were purchased through the ad over a 7 day period  
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,7_day_other_sku_units,Integer,Total number of other SKU units that were purchased through the ad over a 7 day period  
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,ad_group_name,Character Varying,Name of the ad group within an ad campaign
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,advertised_asin,Character Varying,Advertised Amazon Standard Identification Number (ASIN)
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,advertised_sku,Character Varying,Advertised Stock Keeping Unit (SKU)
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,currency,Character Varying,Currency used for the purchase
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,date,timestamp with time zone,Date the ad is running
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,id,Integer ,Unique number assigned to every line in the table
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,match_type,Character Varying,Which search terms your ads are eligible to show against
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,portfolio_name,Character Varying,Name of portfolio containing advertising campaigns
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,purchased_asin,Character Varying,ASIN that was purchased as a result of the ad
SC,Sponsored Products: purchased products,ads_sponsored_products_purchased_product,targeting,Character Varying,Keywords and search terms to target customers searching for a specific item
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,_created_on,timestamp with time zone,Date the record was created in the database
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,_last_updated_on,timestamp with time zone,Date the record was last updated in the database
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,_partneruuid,Character Varying,Partner Unique ID
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,_revision,Integer,Number of times the record has changed in the database
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,7_day_conversion_rate,Double Precision,Conversions / Total number of visitors; number of customers who purchased the product divided by the total number of visitors
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,7_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 7 day period
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,7_day_total_sales,Double Precision,Number of sales over a 7 days period attributable to the ad campaign
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,ad_group_name,Character Varying,Name of the ad group within an ad campaign
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,currency,Character Varying,Currency used for the purchase
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,customer_search_term,Character Varying,Search term customer used
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,date,timestamp with time zone,Date of the sponsored brand ad
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,match_type,Character Varying,"Which customer search queries the ads show against: Exact (Customer searches for the exact keyword), broad (Customer searches the keyword or a variant of the keyword), phrase (Customer searches a sequence of words or sentence with the keyword)"
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,portfolio_name,Character Varying,Name of portfolio containing advertising campaigns
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,search_term_impression_rank,Integer,Numeric rank of impressions compared to other advertisers on a specific search term
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,search_term_impression_share,Double Precision,Account-wide share (%) of the total impressions across all advertisers
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Products: Search Term Impression Rank,ads_sponsored_products_search_term_impression_rank,targeting,Character Varying,Keywords and search terms to target customers searching for a specific item
